rdt_id,ns_lines,rdt_lines,rdt_lines_id,rdt_station_names,rdt_station_codes,cause_nl,cause_en,statistical_cause_nl,statistical_cause_en,cause_group,start_time,end_time,duration_minutes
461,Zwolle-Hengelo,"Almelo - Deventer, Almelo - Zwolle","88,95",,,brandmelding,"fire alarm",brandmelding,"fire alarm",external,"2011-04-13 21:16:02","2011-04-13 22:42:01",82
462,Groningen-Roodeschool,"Groningen - Eemshaven",158,,,"inzet van de politie","police action","inzet van de politie","police action",external,"2011-04-13 23:14:03","2011-04-14 04:16:03",286
463,Dordrecht-Geldermalsen,"Dordrecht - Geldermalsen",55,,,"nog onbekende oorzaak","cause yet unknown","nog onbekende oorzaak","cause yet unknown",unknown,"2011-04-14 07:20:03","2011-04-14 08:54:03",78
464,"Amersfoort-Amsterdam C","Amersfoort - Amsterdam Centraal",135,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-04-14 09:30:05","2011-04-14 13:24:49",214
465,Amersfoort-Schiphol,"Amersfoort - Schiphol Airport",148,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-04-14 09:58:03","2011-04-14 13:24:50",186
466,Nijmegen-'s-Hertogenbosch,"'s-Hertogenbosch - Nijmegen",57,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-04-14 10:30:05","2011-04-14 13:48:01",186
467,Mönchengladbach-Venlo,"Hamm (Westf.) - Venlo",128,,,"nog onbekende oorzaak","cause yet unknown","nog onbekende oorzaak","cause yet unknown",unknown,"2011-04-14 16:12:08","2011-04-14 22:58:03",394
468,"Leiden Centraal-Amsterdam C","Amsterdam Centraal - Schiphol Airport, Schiphol Airport - Zaandam","32,165",,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2011-04-14 20:42:03","2011-04-15 00:02:03",184
469,"Schiphol-Amsterdam C/Hilversum/Lelystad C/Utrecht Centraal","Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal","137,144,148",,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2011-04-14 21:16:01","2011-04-15 00:02:03",154
470,Zwolle-Leeuwarden,"Leeuwarden - Zwolle",160,,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2011-04-15 07:46:02","2011-04-15 08:50:03",48
471,Groningen-Roodeschool,"Groningen - Eemshaven",158,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-04-15 08:02:03","2011-04-15 09:22:04",68
472,"Breda-Amsterdam C/Schiphol","Amsterdam Centraal - Schiphol Airport, Breda - Rotterdam Centraal (HSL), Rotterdam Centraal - Schiphol Airport (HSL)","15,24,32",,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2011-04-15 09:42:02","2011-04-15 10:52:03",56
473,Haarlem,"Amsterdam Centraal - Haarlem, Haarlem - Leiden Centraal, Haarlem - Uitgeest, Haarlem - Zandvoort aan Zee","23,110,111,112",,,"inzet van de politie","police action","inzet van de politie","police action",external,"2011-04-15 13:36:02","2011-04-15 15:18:03",86
474,Kampen-Zwolle,"Kampen - Zwolle",49,,,"beschadigd spoorviaduct","damaged railway bridge","beschadigd spoorviaduct","damaged railway bridge",accidents,"2011-04-15 14:38:04","2011-04-15 15:46:02",60
475,Tilburg-Eindhoven,"Eindhoven - Tilburg",152,,,aanrijding,collision,aanrijding,collision,accidents,"2011-04-16 04:14:03","2011-04-16 08:28:03",242
476,Heerlen-Aachen,"Aachen Hbf - Heerlen",130,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-04-16 08:48:03","2011-04-16 10:58:02",112
477,Vlissingen-Roosendaal,"Roosendaal - Vlissingen",21,,,aanrijding,collision,aanrijding,collision,accidents,"2011-04-16 13:22:03","2011-04-16 16:22:01",162
478,"Lelystad C-Amsterdam C/Schiphol","Almere Oostvaarders - Utrecht Centraal, Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport","144,145,149",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-04-16 23:54:02","2011-04-17 02:26:03",136
479,Winterswijk-Zutphen,"Winterswijk - Zutphen",83,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2011-04-17 16:02:03","2011-04-17 17:50:06",96
480,Arnhem-Nijmegen,"Arnhem Centraal - Nijmegen",59,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2011-04-18 07:20:04","2011-04-18 12:06:02",272
481,Arnhem-Tiel,"Arnhem Centraal - Tiel",54,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2011-04-18 07:28:04","2011-04-18 12:06:02",264
482,Maastricht-Liège-Guillemins,"Liège-Guillemins - Maastricht",121,,,versperring,"an obstruction on the line",versperring,"an obstruction on the line",unknown,"2011-04-18 11:20:03","2011-04-18 13:00:02",86
483,Arnhem-Winterswijk,"Arnhem Centraal - Frankfurt (M) Hbf, Arnhem Centraal - Winterswijk","82,129",,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2011-04-18 12:38:04","2011-04-18 14:50:04",118
484,"Amsterdam C-Den Helder","Alkmaar - Den Helder, Alkmaar - Hoorn","162,163",,,"defecte spoorbrug","damaged railway bridge","defecte spoorbrug","damaged railway bridge",infrastructure,"2011-04-18 14:20:06","2011-04-18 15:14:02",38
485,"Groningen-Leer (Ostfr.)","Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland)","155,156",,,"uitloop van werkzaamheden","over-running engineering works","uitloop van werkzaamheden","over-running engineering works","engineering work","2011-04-18 15:26:02","2011-04-18 16:24:02",42
486,Nijverdal-Almelo,"Almelo - Zwolle",95,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-04-18 17:58:03","2011-04-18 18:50:04",38
487,Stavoren-Leeuwarden,"Leeuwarden - Stavoren",104,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2011-04-18 21:54:03","2011-04-18 23:44:03",102
488,"Zandvoort a Zee-Haarlem","Haarlem - Zandvoort aan Zee",110,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-04-19 17:20:04","2011-04-19 19:52:03",136
489,"Leer (Ostfr.)-Groningen","Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland), Groningen - Veendam","154,155,156",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-04-19 18:40:04","2011-04-19 20:24:03",92
490,Winterswijk-Zutphen,"Winterswijk - Zutphen",83,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2011-04-19 19:06:02","2011-04-19 20:24:03",66
491,"Rhenen-Utrecht Centraal","Rhenen - Utrecht Centraal",166,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-04-19 19:44:03","2011-04-19 21:48:02",112
492,Eindhoven-Heerlen/Maastricht,"Eindhoven - Roermond",67,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-04-19 23:00:03","2011-04-20 01:50:03",154
493,Mariënberg-Almelo,"Almelo - Mariënberg",96,,,"uitloop van werkzaamheden","over-running engineering works","uitloop van werkzaamheden","over-running engineering works","engineering work","2011-04-20 07:34:02","2011-04-20 08:22:03",32
494,Tilburg-'s-Hertogenbosch,"'s-Hertogenbosch - Tilburg",69,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-04-20 07:34:04","2011-04-20 10:54:03",180
495,"Leer (Ostfr.)-Groningen","Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland)","155,156",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-04-20 12:36:02","2011-04-20 14:50:04",122
496,"Breda-Den Haag HS","Breda - Dordrecht, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal","11,16,170",,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2011-04-20 15:24:03","2011-04-20 19:50:03",254
497,"Roosendaal-Den Haag HS","Den Haag HS - Rotterdam Centraal, Dordrecht - Roosendaal, Dordrecht - Rotterdam Centraal","11,16,171",,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2011-04-20 15:54:03","2011-04-20 19:30:04",200
498,"Den Haag HS-Dordrecht","Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal","11,16",,,"nog onbekende oorzaak","cause yet unknown","nog onbekende oorzaak","cause yet unknown",unknown,"2011-04-20 19:14:03","2011-04-20 21:08:02",102
499,"Breda-Amsterdam C","Amsterdam Centraal - Schiphol Airport, Breda - Rotterdam Centraal (HSL), Rotterdam Centraal - Schiphol Airport (HSL)","15,24,32",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-04-21 07:24:03","2011-04-21 08:54:01",74
500,"Schiphol-Amsterdam C/Leiden Centraal","Amsterdam Centraal - Haarlem, Haarlem - Leiden Centraal","23,112",,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2011-04-21 14:02:01","2011-04-21 18:58:02",284
501,Tilburg-'s-Hertogenbosch,"'s-Hertogenbosch - Tilburg",69,,,"inzet van de politie","police action","inzet van de politie","police action",external,"2011-04-21 14:16:02","2011-04-21 16:42:02",138
502,"Den Helder-Alkmaar","Alkmaar - Den Helder",162,,,aanrijding,collision,aanrijding,collision,accidents,"2011-04-21 22:28:03","2011-04-22 01:32:02",168
503,"Utrecht Centraal-Rhenen","Rhenen - Utrecht Centraal",166,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-04-22 07:28:03","2011-04-22 08:58:02",74
504,Heerlen-Sittard,"Heerlen - Sittard",77,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-04-22 09:16:01","2011-04-22 10:20:03",48
505,Maastricht-Heerlen,"Heerlen - Maastricht",76,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-04-22 09:24:03","2011-04-22 10:20:04",44
506,"Amsterdam C-Utrecht Centraal","Amsterdam Centraal - Utrecht Centraal",136,,,"inzet van de politie","police action","inzet van de politie","police action",external,"2011-04-22 10:48:03","2011-04-22 11:52:05",50
507,"Amersfoort-Utrecht Centraal","Amersfoort - Utrecht Centraal",134,,,"inzet van de politie","police action","inzet van de politie","police action",external,"2011-04-22 10:52:02","2011-04-22 11:52:05",46
508,"Leer (Ostfr.)-Groningen","Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland)","155,156",,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2011-04-22 14:08:03","2011-04-22 15:44:03",88
509,"Utrecht Centraal-Leiden Centraal","Leiden Centraal - Utrecht Centraal",147,,,"defecte spoorbrug","damaged railway bridge","defecte spoorbrug","damaged railway bridge",infrastructure,"2011-04-22 14:48:03","2011-04-22 18:00:03",176
510,"Breda-Amsterdam C","Amsterdam Centraal - Schiphol Airport, Breda - Rotterdam Centraal (HSL), Rotterdam Centraal - Schiphol Airport (HSL)","15,24,32",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-04-22 16:24:03","2011-04-22 18:28:02",112
511,Zwolle,"Almelo - Zwolle, Amersfoort - Zwolle, Deventer - Zwolle, Emmen - Zwolle, Groningen - Zwolle, Kampen - Zwolle, Leeuwarden - Zwolle, Lelystad Centrum - Zwolle","48,49,94,95,131,146,159,160",,,"uitloop van werkzaamheden","over-running engineering works","uitloop van werkzaamheden","over-running engineering works","engineering work","2011-04-23 08:12:04","2011-04-23 09:36:03",72
512,Deventer-Zwolle,"Deventer - Zwolle",94,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2011-04-23 16:00:05","2011-04-23 17:20:03",64
513,"Schiphol-Amsterdam C/Lelystad C/Utrecht Centraal","Lelystad Centrum - Schiphol Airport",144,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-04-23 18:12:03","2011-04-23 20:52:03",148
514,"Amsterdam C-Lelystad C","Amsterdam Centraal - Lelystad Centrum",145,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-04-23 18:12:04","2011-04-23 20:52:03",148
515,Enschede-Hengelo,"Enschede - Hengelo",92,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-04-23 18:44:02","2011-04-23 19:46:02",50
516,Enschede-Almelo,"Almelo - Hengelo, Enschede - Hengelo","89,92",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-04-24 17:10:03","2011-04-24 18:20:04",54
517,Roosendaal-Breda,"Breda - Roosendaal",20,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-04-24 20:34:03","2011-04-25 00:18:02",208
518,"Amsterdam C-Amersfoort, Schiphol-Amersfoort/Hilversum/Lelystad C","Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport","144,148",,,brandmelding,"fire alarm",brandmelding,"fire alarm",external,"2011-04-25 11:44:03","2011-04-25 12:22:02",22
519,"Amsterdam C-Den Helder/Heerhugowaard, Hoorn-Haarlem","Alkmaar - Amsterdam Centraal",161,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-04-25 12:06:04","2011-04-25 14:22:04",118
520,"Roosendaal-Rotterdam C","Den Haag HS - Rotterdam Centraal, Dordrecht - Roosendaal, Dordrecht - Rotterdam Centraal","11,16,171",,,,,,,unknown,"2011-04-26 04:54:02","2011-04-26 18:46:01",820
521,"Enkhuizen-Amsterdam C/Schiphol","Amsterdam Centraal - Hoorn",164,,,"uitloop van werkzaamheden","over-running engineering works","uitloop van werkzaamheden","over-running engineering works","engineering work","2011-04-26 05:06:03","2011-04-26 07:20:04",118
522,"Rotterdam C-Den Haag C","Den Haag HS - Rotterdam Centraal",11,,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2011-04-26 08:38:02","2011-04-26 10:48:02",118
523,"Leer (Ostfr.)-Groningen","Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland), Groningen - Veendam","154,155,156",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-04-26 17:12:03","2011-04-26 19:16:01",106
524,"Utrecht Centraal-Amersfoort","Amersfoort - Utrecht Centraal",134,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-04-26 19:18:02","2011-04-26 20:50:04",80
525,Kampen-Zwolle,"Kampen - Zwolle",49,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-04-27 18:58:02","2011-04-27 19:44:03",38
526,Arnhem-Zutphen,"Arnhem Centraal - Zutphen",132,,,aanrijding,collision,aanrijding,collision,accidents,"2011-04-27 19:44:03","2011-04-27 22:36:02",160
527,"Zwolle-Nijverdal West","Almelo - Zwolle",95,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2011-04-28 06:20:04","2011-04-28 10:52:02",260
528,Nijverdal-Almelo,"Almelo - Zwolle",95,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2011-04-28 08:40:03","2011-04-28 09:56:03",60
529,Amersfoort-Zwolle,"Amersfoort - Zwolle",48,,,"beschadigd spoorviaduct","damaged railway bridge","beschadigd spoorviaduct","damaged railway bridge",accidents,"2011-04-28 11:18:03","2011-04-28 12:20:02",50
530,Zwolle-Leeuwarden,"Leeuwarden - Zwolle",160,,,aanrijding,collision,aanrijding,collision,accidents,"2011-04-28 16:04:04","2011-04-28 22:30:03",374
531,Stavoren-Leeuwarden,"Leeuwarden - Stavoren",104,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2011-04-28 19:12:03","2011-04-28 21:32:02",124
532,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2011-04-28 20:08:02","2011-04-29 05:56:02",588
533,Roosendaal-Dordrecht,"Dordrecht - Roosendaal",171,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2011-04-28 23:40:05","2011-04-29 05:04:03",312
534,Roermond-Venlo,"Roermond - Venlo",66,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-04-29 07:46:02","2011-04-29 08:28:02",30
535,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2011-04-29 10:04:03","2011-04-29 11:48:03",92
536,Zwolle-Groningen/Leeuwarden,"Groningen - Zwolle, Leeuwarden - Zwolle","146,160",,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2011-04-29 13:52:02","2011-04-29 20:42:03",402
537,Nijmegen-Venlo,"Nijmegen - Venlo",64,,,blikseminslag,"lightning strike",blikseminslag,"lightning strike",weather,"2011-04-29 20:54:02","2011-04-30 02:16:02",306
538,Antwerpen-Centr-Roosendaal,,,,,blikseminslag,"lightning strike",blikseminslag,"lightning strike",weather,"2011-04-29 21:36:02","2011-04-30 02:16:03",264
539,Zutphen-Arnhem,"Arnhem Centraal - Zutphen",132,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2011-04-29 22:46:02","2011-04-29 23:56:03",62
540,Nijmegen-Venlo,"Nijmegen - Venlo",64,,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2011-04-30 05:38:03","2011-04-30 20:26:04",876
541,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2011-04-30 09:54:02","2011-04-30 10:48:03",42
542,Ede-Wageningen-Arnhem,"Arnhem Centraal - Utrecht Centraal",133,,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2011-04-30 14:40:03","2011-04-30 16:54:03",118
543,Zutphen-Arnhem,"Arnhem Centraal - Zutphen",132,,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2011-04-30 15:18:02","2011-04-30 16:54:03",84
544,Arnhem-Nijmegen,"Arnhem Centraal - Nijmegen",59,,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2011-04-30 15:26:01","2011-04-30 16:54:03",72
545,"Rotterdam C-Hoek v H Strand","Hoek van Holland Strand - Rotterdam Centraal",9,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-04-30 16:50:04","2011-04-30 18:22:02",76
546,Leeuwarden-Stavoren,"Leeuwarden - Stavoren",104,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-04-30 20:38:03","2011-04-30 22:20:03",90
547,Zutphen-Arnhem,"Arnhem Centraal - Zutphen",132,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2011-04-30 22:32:04","2011-05-01 02:24:03",216
548,"Schiphol-Amsterdam C","Amsterdam Centraal - Schiphol Airport",32,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-04-30 22:52:02","2011-05-01 00:58:02",108
549,"Heerlen-Aachen/Kerkrade C/Sittard","Aachen Hbf - Heerlen, Heerlen - Kerkrade Centrum","78,130",,,"inzet van de politie","police action","inzet van de politie","police action",external,"2011-04-30 23:36:03","2011-05-01 00:24:02",34
550,Eindhoven,"'s-Hertogenbosch - Eindhoven, Eindhoven - Roermond, Eindhoven - Tilburg, Eindhoven - Venlo","65,67,152,153",,,,,,,unknown,"2011-04-30 23:36:05","2011-05-01 02:20:04",152
551,"Dordrecht-Rotterdam C","Dordrecht - Rotterdam Centraal",16,,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2011-05-01 14:44:02","2011-05-01 17:48:01",170
552,Groningen-Roodeschool,"Groningen - Eemshaven",158,,,"sein- en wisselstoring","signalling and points failure","sein- en wisselstoring","signalling and points failure",infrastructure,"2011-05-01 16:24:01","2011-05-01 18:48:01",130
553,"Enkhuizen-Amsterdam C/Schiphol","Amsterdam Centraal - Hoorn",164,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-05-01 20:14:01","2011-05-01 22:46:01",142
554,"Schiphol-Utrecht Centraal","Schiphol Airport - Utrecht Centraal",137,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-05-02 08:20:02","2011-05-02 10:20:02",104
555,Zwolle-Groningen,"Groningen - Zwolle",146,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-05-02 13:12:01","2011-05-02 15:20:03",112
556,Zwolle-Emmen,"Emmen - Zwolle",159,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-05-02 14:44:02","2011-05-02 16:54:02",114
557,"Amsterdam C-Haarlem","Amsterdam Centraal - Haarlem",112,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-05-02 17:20:02","2011-05-02 19:50:02",134
558,"Rotterdam C-Delft/Den Haag HS/Hoek v H Strand","Den Haag HS - Rotterdam Centraal",11,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-05-02 22:28:01","2011-05-03 00:14:02",90
559,"Leiden Centraal-Utrecht Centraal","Leiden Centraal - Utrecht Centraal",147,,,aanrijding,collision,aanrijding,collision,accidents,"2011-05-03 10:08:01","2011-05-03 12:54:02",152
560,"Utrecht Centraal-Hilversum/Lelystad C","Almere Oostvaarders - Utrecht Centraal, Hilversum - Utrecht Centraal","40,149",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-05-03 11:56:02","2011-05-03 15:04:01",174
561,Breda-'s-Hertogenbosch,"'s-Hertogenbosch - Tilburg, Breda - Tilburg","68,69",,,"nog onbekende oorzaak","cause yet unknown","nog onbekende oorzaak","cause yet unknown",unknown,"2011-05-03 12:16:01","2011-05-03 16:04:01",214
562,Winterswijk-Arnhem,"Arnhem Centraal - Winterswijk",82,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-05-03 14:56:01","2011-05-03 15:54:02",48
563,Ede-Wageningen-Amersfoort,"Amersfoort - Ede-Wageningen",47,,,"sein- en wisselstoring","signalling and points failure","sein- en wisselstoring","signalling and points failure",infrastructure,"2011-05-04 12:04:01","2011-05-04 22:00:04",582
564,Zwolle-Amersfoort,"Amersfoort - Zwolle",48,,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2011-05-04 12:14:01","2011-05-04 13:24:01",58
565,Roosendaal-Breda,"Breda - Roosendaal",20,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-05-04 15:28:01","2011-05-04 16:32:02",52
566,Arnhem-Zutphen,"Arnhem Centraal - Zutphen",132,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-05-04 16:12:02","2011-05-04 16:40:03",24
567,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2011-05-04 16:36:02","2011-05-04 19:34:01",166
568,"Dordrecht-Den Haag HS","Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal","11,16",,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2011-05-04 20:34:01","2011-05-04 23:04:01",134
569,"Lelystad C-Amsterdam C/Schiphol","Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport","144,145",,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2011-05-04 22:24:01","2011-05-04 23:28:02",52
570,Leeuwarden-Groningen,"Groningen - Leeuwarden",102,,,"sein- en wisselstoring","signalling and points failure","sein- en wisselstoring","signalling and points failure",infrastructure,"2011-05-05 16:36:02","2011-05-05 17:52:02",66
571,Breda-Tilburg,"Breda - Tilburg",68,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-05-05 18:38:02","2011-05-05 21:48:01",176
572,Groningen-Leeuwarden,"Groningen - Leeuwarden",102,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2011-05-05 23:06:02","2011-05-06 02:30:03",190
573,"Amersfoort-Utrecht Centraal","Amersfoort - Utrecht Centraal",134,,,"inzet van de politie","police action","inzet van de politie","police action",external,"2011-05-06 10:32:02","2011-05-06 11:26:01",38
574,Leeuwarden-Groningen,"Groningen - Leeuwarden",102,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2011-05-06 13:38:01","2011-05-06 17:50:03",236
575,"Den Haag C-Utrecht Centraal","Den Haag Centraal - Utrecht Centraal",143,,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2011-05-07 04:54:02","2011-05-08 21:32:01",2422
576,Vlissingen-Roosendaal,"Roosendaal - Vlissingen",21,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-05-07 09:32:01","2011-05-07 13:02:01",206
577,Nijmegen-Venlo,"Nijmegen - Venlo",64,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2011-05-07 10:56:02","2011-05-07 12:16:02",68
578,Groningen-Leeuwarden,"Groningen - Leeuwarden",102,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2011-05-07 14:20:02","2011-05-07 15:48:02",74
579,Geldermalsen-Dordrecht,"Dordrecht - Geldermalsen",55,,,"inzet van de brandweer","deployment of the fire department","inzet van de brandweer","deployment of the fire department",external,"2011-05-07 14:42:02","2011-05-07 15:38:02",52
580,Aachen-Heerlen,,,,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2011-05-07 16:34:02","2011-05-07 19:18:01",150
581,"Heerlen-Kerkrade C","Heerlen - Kerkrade Centrum",78,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2011-05-07 17:08:01","2011-05-07 17:52:01",26
582,"Amsterdam C-Alkmaar/Uitgeest","Alkmaar - Amsterdam Centraal",161,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-05-08 09:20:02","2011-05-08 11:08:02",92
583,Winterswijk-Zutphen,"Winterswijk - Zutphen",83,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-05-08 10:56:01","2011-05-08 12:44:03",98
584,Alkmaar-Haarlem,"Haarlem - Uitgeest",111,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-05-08 14:12:01","2011-05-08 15:22:02",56
585,"Utrecht Centraal-Rotterdam C","Rotterdam Centraal - Utrecht Centraal",142,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-05-08 21:16:02","2011-05-08 23:14:01",104
586,"Amsterdam C-Rotterdam C","Amsterdam Centraal - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL)","24,32",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-05-08 22:08:02","2011-05-08 23:14:01",52
587,"Den Haag C-Utrecht Centraal","Den Haag Centraal - Utrecht Centraal",143,,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2011-05-08 22:44:02","2011-05-09 02:22:01",204
