rdt_id,ns_lines,rdt_lines,rdt_lines_id,rdt_station_names,rdt_station_codes,cause_nl,cause_en,statistical_cause_nl,statistical_cause_en,cause_group,start_time,end_time,duration_minutes
10013,"Gouda-Utrecht C.","Den Haag Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal","142,143",,,"defect spoor","defective railway track","defect spoor","defective railway track",infrastructure,"2015-01-07 16:53:01","2015-01-07 17:45:02",52
10014,Sittard-Maastricht,"Maastricht - Sittard",74,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2015-01-07 21:41:02","2015-01-07 22:21:02",16
10015,"Rotterdam C.-Dordrecht","Dordrecht - Rotterdam Centraal",16,,,"sein- en wisselstoring","signalling and points failure","sein- en wisselstoring","signalling and points failure",infrastructure,"2015-01-07 22:13:02","2015-01-07 23:42:01",87
10016,Alkmaar-Zaandam,"Alkmaar - Amsterdam Centraal",161,,,"gestrande trein","stranded train","gestrande trein","stranded train","rolling stock","2015-01-08 08:21:01","2015-01-08 09:10:02",17
10017,Tilburg-Breda,"Breda - Tilburg",68,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2015-01-08 10:58:02","2015-01-08 11:41:01",16
10018,"Amsterdam C.-Alkmaar",,,,,,,,,unknown,"2015-01-08 11:14:02","2015-01-08 13:02:02",75
10019,"Hilversum-Almere C./Amsterdam C./Schiphol","Almere Oostvaarders - Utrecht Centraal, Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport","135,148,149",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2015-01-08 12:42:02","2015-01-08 13:41:02",10
10020,"Groningen-Leer (Ostfr.)","Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland)","155,156",,,"problemen op het spoor in het buitenland","railway problems abroad","problemen op het spoor in het buitenland","railway problems abroad",logistical,"2015-01-08 14:03:02","2015-01-08 17:40:01",159
10021,Alkmaar-Haarlem/Zaandam,"Alkmaar - Amsterdam Centraal",161,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2015-01-08 14:15:02","2015-01-08 16:12:02",77
10022,"Rotterdam C.-Hoek v H. Strand","Hoek van Holland Strand - Rotterdam Centraal",9,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2015-01-08 14:33:02","2015-01-08 17:40:02",146
10023,"Almere C.-Lelystad C.","Almere Oostvaarders - Utrecht Centraal, Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport","144,145,149",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2015-01-08 15:11:02","2015-01-08 15:47:01",5
10024,Enschede-Almelo,"Almelo - Hengelo, Enschede - Hengelo","89,92",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2015-01-08 17:42:01","2015-01-08 19:15:01",48
10025,Haarlem-Alkmaar,"Haarlem - Uitgeest",111,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2015-01-08 19:37:02","2015-01-08 20:37:01",23
10026,"Utrecht C.-Ede-Wageningen","Arnhem Centraal - Utrecht Centraal",133,,,"inzet van hulpdiensten","an emergency call","inzet van hulpdiensten","an emergency call",external,"2015-01-08 19:47:01","2015-01-08 20:37:02",15
10027,"Groningen-Leer (Ostfr.)","Groningen - Leer (Ostfriesland)",156,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2015-01-08 19:52:01","2015-01-08 21:32:01",88
10028,Dordrecht-Geldermalsen,"Dordrecht - Geldermalsen",55,,,"defecte overweg","broken level crossing","defecte overweg","broken level crossing",infrastructure,"2015-01-09 07:07:01","2015-01-09 11:48:02",259
10029,"Rotterdam C.-Breda","Breda - Dordrecht, Dordrecht - Rotterdam Centraal","16,170",,,"defecte treinen","defective trains","defecte treinen","defective trains","rolling stock","2015-01-09 08:39:01","2015-01-09 10:06:01",70
10030,Sittard-Maastricht,"Maastricht - Sittard",74,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2015-01-09 15:11:02","2015-01-09 17:42:01",133
10031,"Herstelwerkzaamheden Utrecht-Den Bosch vannacht van 02.15 tot 06.00 uur ",,,,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2015-01-09 17:36:01","2015-01-10 02:17:01",521
10032,"Utrecht C.-Almere C./Schiphol","Almere Oostvaarders - Utrecht Centraal, Hilversum - Utrecht Centraal","40,149",,,"gladde sporen","slippery railway tracks","gladde sporen","slippery railway tracks",weather,"2015-01-09 18:50:01","2015-01-09 20:58:02",121
10033,Deventer-Almelo,"Almelo - Deventer",88,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2015-01-09 20:26:01","2015-01-09 22:08:03",86
10034,Roermond-Venlo,"Roermond - Venlo",66,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2015-01-09 22:19:01","2015-01-10 01:10:01",159
10035,"Alphen a/d Rijn-Utrecht C., Gouda-Amsterdam C./Utrecht C.","Amsterdam Centraal - Woerden, Den Haag Centraal - Utrecht Centraal, Leiden Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal","141,142,143,147",,,"beschadigde bovenleiding","damaged overhead wires","beschadigde bovenleiding","damaged overhead wires",infrastructure,"2015-01-10 00:43:02","2015-01-10 16:05:01",901
10036,"Utrecht C.-'s-Hertogenbosch","'s-Hertogenbosch - Utrecht Centraal",151,,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2015-01-10 02:17:02","2015-01-10 06:08:02",231
10037,"Alphen a/d Rijn-Utrecht C., Gouda-Amsterdam C./Utrecht C. na 8.00 uur",,,,,"beschadigde bovenleiding","damaged overhead wires","beschadigde bovenleiding","damaged overhead wires",infrastructure,"2015-01-10 05:37:01","2015-01-10 08:15:02",158
10038,Geldermalsen-Dordrecht,"Dordrecht - Geldermalsen",55,,,"gestrande trein","stranded train","gestrande trein","stranded train","rolling stock","2015-01-10 07:13:02","2015-01-10 08:06:01",27
10039,"Heerlen-Aachen Hbf","Aachen Hbf - Heerlen",130,,,"boom op het spoor","tree on the track","boom op het spoor","tree on the track",external,"2015-01-10 07:17:02","2015-01-10 09:37:01",104
10040,"Rotterdam C.-Antwerpen-C./Breda","Breda - Rotterdam Centraal (HSL), Brussel-Zuid/Midi - Rotterdam Centraal (HSL), Paris-Nord - Rotterdam Centraal (HSL)","15,123,167",,,"de weersomstandigheden","weather circumstances","de weersomstandigheden","weather circumstances",weather,"2015-01-10 07:40:02","2015-01-10 09:36:01",116
10041,"Utrecht C.-Alphen a/d Rijn/Gouda","Den Haag Centraal - Utrecht Centraal, Leiden Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal","142,143,147",,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2015-01-10 08:26:01","2015-01-10 16:29:01",442
10042,"Amsterdam Centraal-Breda (HSL)",,,,,"de weersomstandigheden","weather circumstances","de weersomstandigheden","weather circumstances",weather,"2015-01-10 09:34:01","2015-01-10 11:16:01",102
10043,Zwolle-Emmen,"Emmen - Zwolle",159,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2015-01-10 09:44:02","2015-01-10 15:44:01",340
10044,"Amsterdam C.-Breda",,,,,"de weersomstandigheden","weather circumstances","de weersomstandigheden","weather circumstances",weather,"2015-01-10 11:10:02","2015-01-10 16:05:02",197
10045,"Amersfoort-Utrecht Centraal vanaf 13.15 uur",,,,,,,,,unknown,"2015-01-10 12:34:01","2015-01-10 13:09:01",35
10046,"Amersfoort-Utrecht C.","Amersfoort - Utrecht Centraal",134,,,,,,,unknown,"2015-01-10 13:09:02","2015-01-10 14:05:02",43
10047,Zwolle-Assen,"Groningen - Zwolle",146,,,"boom op het spoor","tree on the track","boom op het spoor","tree on the track",external,"2015-01-10 14:19:01","2015-01-10 15:20:02",24
10048,"Rhenen-Utrecht C.","Rhenen - Utrecht Centraal",166,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2015-01-10 17:24:02","2015-01-11 03:02:01",578
10049,'s-Hertogenbosch-Tilburg,"'s-Hertogenbosch - Tilburg",69,,,"defect spoor","defective railway track","defect spoor","defective railway track",infrastructure,"2015-01-10 20:01:01","2015-01-10 20:53:01",47
10050,"Schiphol-Leiden C.","Leiden Centraal - Schiphol Airport",22,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2015-01-10 20:25:01","2015-01-10 21:35:01",27
10051,Nijmegen-Oss,"'s-Hertogenbosch - Nijmegen",57,,,koperdiefstal,"copper theft",koperdiefstal,"copper theft",external,"2015-01-11 07:55:01","2015-01-11 11:14:02",167
10052,"Schiphol-Leiden C.","Leiden Centraal - Schiphol Airport",22,,,versperring,"an obstruction on the line",versperring,"an obstruction on the line",unknown,"2015-01-11 16:44:01","2015-01-11 18:04:01",31
10053,"Utrecht-Amersfoort/Baarn 18.20-18.50 uur",,,,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2015-01-11 18:06:01","2015-01-11 18:38:01",32
10054,Eindhoven-Roermond,"Eindhoven - Roermond",67,,,versperring,"an obstruction on the line",versperring,"an obstruction on the line",unknown,"2015-01-11 18:20:02","2015-01-11 19:41:01",55
10055,"Amersfoort-Utrecht C.","Amersfoort - Utrecht Centraal",134,,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2015-01-11 18:30:01","2015-01-11 19:13:01",27
10056,Eindhoven-Helmond,"Eindhoven - Venlo",65,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2015-01-11 22:53:03","2015-01-12 01:30:01",101
10057,"Amsterdam C.-Almere C.",,,,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2015-01-12 05:20:01","2015-01-13 18:59:01",2247
10058,"Amersfoort-Amsterdam C.",,,,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2015-01-12 05:20:04","2015-01-13 23:17:01",2517
10059,Eindhoven-'s-Hertogenbosch/Tilburg,"'s-Hertogenbosch - Eindhoven, Eindhoven - Tilburg","152,153",,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2015-01-12 06:14:01","2015-01-12 08:29:02",130
10060,Ede-Wageningen-Amersfoort,"Amersfoort - Ede-Wageningen",47,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2015-01-12 09:22:02","2015-01-12 10:00:02",24
10061,Amersfoort-Ede-Wageningen,"Amersfoort - Ede-Wageningen",47,,,"beperkingen in de materieelinzet","problems with the rolling stock","beperkingen in de materieelinzet","problems with the rolling stock","rolling stock","2015-01-12 10:12:01","2015-01-12 11:16:02",48
10062,Enkhuizen-Hoorn,"Enkhuizen - Hoorn",119,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2015-01-12 10:27:02","2015-01-12 15:01:01",264
10063,"Alkmaar-Den Helder/Heerhugowaard/Hoorn","Alkmaar - Den Helder, Alkmaar - Hoorn","162,163",,,"beschadigde spoorbrug","damaged railway bridge","beschadigde spoorbrug","damaged railway bridge",accidents,"2015-01-12 12:29:01","2015-01-12 14:05:01",66
10064,"Utrecht C.-Amersfoort","Amersfoort - Utrecht Centraal",134,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2015-01-12 16:04:01","2015-01-12 18:50:01",132
10065,"Minder treinen Amsterdam-Lelystad/Amersfoort",,,,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2015-01-12 17:14:01","2015-01-13 08:30:01",916
10066,"Utrecht C.-Arnhem","Arnhem Centraal - Utrecht Centraal",133,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2015-01-12 20:20:01","2015-01-12 21:10:01",16
10067,Tilburg,"'s-Hertogenbosch - Tilburg, Breda - Tilburg, Eindhoven - Tilburg","68,69,152",,,"inzet van hulpdiensten","an emergency call","inzet van hulpdiensten","an emergency call",external,"2015-01-12 21:24:02","2015-01-12 22:31:01",29
10068,Dordrecht-Breda/Roosendaal,"Breda - Dordrecht, Dordrecht - Roosendaal","170,171",,,"sein- en wisselstoring","signalling and points failure","sein- en wisselstoring","signalling and points failure",infrastructure,"2015-01-12 23:50:03","2015-01-13 01:10:01",80
10069,"Den Haag C.-Utrecht C.","Den Haag Centraal - Utrecht Centraal",143,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2015-01-13 06:53:02","2015-01-13 10:09:02",189
10070,"Den Haag HS-Rotterdam C.","Den Haag HS - Rotterdam Centraal",11,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2015-01-13 08:42:01","2015-01-13 10:09:03",87
10071,Helmond-Deurne/Venlo,"Eindhoven - Venlo",65,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2015-01-13 10:50:01","2015-01-13 11:01:01",11
10072,Schiphol,"Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam","22,32,137,144,148,165",,,"inzet van hulpdiensten","an emergency call","inzet van hulpdiensten","an emergency call",external,"2015-01-13 12:02:02","2015-01-13 13:05:01",62
10073,"Schiphol-Utrecht C.","Schiphol Airport - Utrecht Centraal",137,,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2015-01-13 13:08:02","2015-01-13 14:55:02",83
10074,"Zwolle-Amersfoort/Lelystad C.","Amersfoort - Zwolle, Lelystad Centrum - Zwolle","48,131",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2015-01-13 15:36:01","2015-01-13 17:05:01",55
10075,"Groningen-Leer (Ostfr.)","Groningen - Leer (Ostfriesland)",156,,,"defecte spoorbrug","damaged railway bridge","defecte spoorbrug","damaged railway bridge",infrastructure,"2015-01-13 17:11:01","2015-01-13 23:09:01",357
10076,Mariënberg-Almelo,"Almelo - Mariënberg",96,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2015-01-13 17:52:01","2015-01-13 18:59:01",48
10077,"Alkmaar-Den Helder","Alkmaar - Den Helder",162,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2015-01-13 18:37:01","2015-01-13 20:06:02",69
10078,"Leiden C.-Almere C./Hilversum","Amersfoort - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal","22,137,144,148",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2015-01-13 20:35:02","2015-01-13 21:42:01",10
10079,"Amsterdam C.-Haarlem",,,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2015-01-13 20:40:02","2015-01-13 21:42:02",7
10080,Eindhoven-Venlo,"Eindhoven - Venlo",65,,,"inzet van hulpdiensten","an emergency call","inzet van hulpdiensten","an emergency call",external,"2015-01-14 08:40:01","2015-01-14 11:04:01",118
10081,Arnhem-Nijmegen,"Arnhem Centraal - Nijmegen",59,,,"inzet van hulpdiensten","an emergency call","inzet van hulpdiensten","an emergency call",external,"2015-01-14 09:23:01","2015-01-14 12:01:02",148
10082,'s-Hertogenbosch-Oss,"'s-Hertogenbosch - Nijmegen",57,,,"persoon op het spoor","person on the railway track","persoon op het spoor","person on the railway track",external,"2015-01-14 11:48:02","2015-01-14 11:49:01",1
10083,"Utrecht C.-Alphen a/d Rijn","Leiden Centraal - Utrecht Centraal",147,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2015-01-14 11:53:01","2015-01-14 12:31:01",27
10084,Arnhem-Nijmegen,"Arnhem Centraal - Nijmegen",59,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2015-01-14 12:00:01","2015-01-14 13:05:01",44
10085,Roermond-Sittard,"Roermond - Sittard",73,,,"inzet van hulpdiensten","an emergency call","inzet van hulpdiensten","an emergency call",external,"2015-01-14 12:58:01","2015-01-14 17:52:01",241
10086,"Rotterdam C.","Brussel-Zuid/Midi - Rotterdam Centraal (HSL), Den Haag HS - Leiden Centraal, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal, Hoek van Holland Strand - Rotterdam Centraal, Leiden Centraal - Schiphol Airport, Paris-Nord - Rotterdam Centraal (HSL), Rotterdam Centraal - Utrecht Centraal","9,11,16,22,123,142,167,168",,,"sein- en wisselstoring","signalling and points failure","sein- en wisselstoring","signalling and points failure",infrastructure,"2015-01-14 14:31:02","2015-01-14 15:32:01",16
10087,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2015-01-14 17:53:01","2015-01-14 18:43:02",20
10088,"Utrecht C.-Amersfoort/Baarn","Amersfoort - Utrecht Centraal, Baarn - Utrecht Centraal","44,134",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2015-01-14 18:13:02","2015-01-14 20:39:01",132
10089,Tilburg-Breda,"Breda - Tilburg",68,,,"uitloop van werkzaamheden","over-running engineering works","uitloop van werkzaamheden","over-running engineering works","engineering work","2015-01-15 05:41:01","2015-01-15 06:33:02",19
10090,Apeldoorn-Deventer,"Apeldoorn - Deventer",87,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2015-01-15 06:58:02","2015-01-15 07:37:01",6
10091,Sloterdijk-Schiphol,"Amsterdam Centraal - Schiphol Airport, Schiphol Airport - Zaandam","32,165",,,"inzet van hulpdiensten","an emergency call","inzet van hulpdiensten","an emergency call",external,"2015-01-15 07:40:01","2015-01-15 09:06:01",46
10092,Eindhoven-Helmond,"Eindhoven - Venlo",65,,,"boom op het spoor","tree on the track","boom op het spoor","tree on the track",external,"2015-01-15 09:30:01","2015-01-15 11:56:01",141
10093,"Gouda-Rotterdam C.","Rotterdam Centraal - Utrecht Centraal",142,,,"inzet van hulpdiensten","an emergency call","inzet van hulpdiensten","an emergency call",external,"2015-01-15 09:37:02","2015-01-15 10:00:01",8
